key,smiles,activity10
BYYQYXVAWXAYQC-IBGZPJMESA-N,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.5321782178217822
LJDRQPOQHHOXHM-HIFRSBDPSA-N,CCCN1CC[C@@H]2c3cc(O)ccc3CC[C@@H]21,0.33910891089108913
OUBMGJOQLXMSNT-UHFFFAOYSA-N,CC(C)Nc1ccc(Nc2ccccc2)cc1,0.6988448844884488
HLVVITIHAZBPKB-UHFFFAOYSA-N,Nc1c2c(nc3ccccc13)CCCC2O,0.47277227722772275
QNLZIZAQLLYXTC-UHFFFAOYSA-N,Cc1ccc2ccccc2c1C,0.7603135313531352
IRIAEXORFWYRCZ-UHFFFAOYSA-N,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.43729372937293737
DQCKKXVULJGBQN-FOCMDNRUSA-N,O=C1CC[C@@]2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@H]1O5,0.3292079207920792
YDBCEBYHYKAFRX-UHFFFAOYSA-N,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,0.594059405940594
NGNALWDRPKNJGR-UHFFFAOYSA-N,O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1,0.4092409240924092
JYCQQPHGFMYQCF-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,0.34232673267326735
ZQBAKBUEJOMQEX-UHFFFAOYSA-N,O=C(Oc1ccccc1)c1ccccc1O,0.3094059405940594
CVUGPAFCQJIYDT-UHFFFAOYSA-N,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,0.9603960396039604
UGNWTBMOAKPKBL-UHFFFAOYSA-N,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,0.26113861386138615
PTGXAUBQBSGPKF-UHFFFAOYSA-N,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0.44389438943894394
FMETVQKSDIOGPX-UHFFFAOYSA-N,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,0.7392739273927393
SGDBTWWWUNNDEQ-UHFFFAOYSA-N,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.32673267326732675
GAUZCKBSTZFWCT-BUHFOSPRSA-N,[O-]/[N+](=N/c1ccccc1)c1ccccc1,0.30005500550055003
PNVJTZOFSHSLTO-UHFFFAOYSA-N,COP(=S)(OC)Oc1ccc(SC)c(C)c1,0.2742574257425742
OYHLRJGDELITAF-INIZCTEOSA-N,O=C(N[C@@H](Cc1ccccc1)C(=O)CCl)OCc1ccccc1,0.36757425742574257
VUNCWTMEJYMOOR-UHFFFAOYSA-N,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,0.2198019801980198
BLYMJBIZMIGWFK-UHFFFAOYSA-N,CCCN(CCC)C1CCc2ccc(O)cc2C1,0.4401815181518152
ZUOUZKKEUPVFJK-UHFFFAOYSA-N,c1ccc(-c2ccccc2)cc1,0.34240924092409236
HSQFVBWFPBKHEB-UHFFFAOYSA-N,Oc1ccc(Cl)c(Cl)c1Cl,0.20379537953795382
DKGZKTPJOSAWFA-UHFFFAOYSA-N,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,0.6584158415841584
XYBSIYMGXVUVGY-UHFFFAOYSA-N,Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,0.5688943894389439
GQEVYCCMYUNRHJ-UHFFFAOYSA-N,O=[N+]([O-])C(Br)Br,0.12376237623762376
UGBJGGRINDTHIH-UHFFFAOYSA-N,O=S(=O)(O)C1CCNCC1,0.19108910891089106
XOMRRQXKHMYMOC-UHFFFAOYSA-O,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,0.19443069306930694
JUVIOZPCNVVQFO-HBGVWJBISA-N,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,0.2495049504950495
BTFHLQRNAMSNLC-UHFFFAOYSA-N,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,0.849009900990099
WVZSEUPGUDIELE-HTAPYJJXSA-N,C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1,0.6467821782178217
AEMFNILZOJDQLW-QAGGRKNESA-N,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0.24702970297029703
NFGXHKASABOEEW-LDRANXPESA-N,COC(C)(C)CCCC(C)C/C=C/C(C)=C/C(=O)OC(C)C,0.2643800094295144
IPAJDLMMTVZVPP-UHFFFAOYSA-N,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,0.6196369636963697
FXAIVMYRMNONEG-UHFFFAOYSA-N,O=C(Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)c1)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)c1,0.5
QJHCTHPYUOXOGM-UHFFFAOYSA-N,OC(CN1CCN(c2cccc(Cl)c2)CC1)C(c1ccccc1)c1ccccc1,0.7715700141442716
UPMLOUAZCHDJJD-UHFFFAOYSA-N,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,0.7797029702970297
KIIVFWSIMRWBKW-UHFFFAOYSA-N,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,0.32623762376237625
GLKCOBIIZKYKFN-UHFFFAOYSA-N,Nc1nc2[nH]c(=O)cnc2c(=O)[nH]1,0.055693069306930694
ALIFPGGMJDWMJH-UHFFFAOYSA-N,c1ccc(/N=N/Nc2ccccc2)cc1,0.37508250825082506
FCDRFVCGMLUYPG-ROUUACIJSA-N,FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1,0.7326732673267327
QAUVAHYHKLRJCQ-UHFFFAOYSA-N,COc1cccc(OC)c1OCCNCC1CSc2ccccc2O1,0.7160066006600658
ZYIBVBKZZZDFOY-UHFFFAOYSA-N,O=C1OC2(c3cc(Br)c(O)c(Br)c3Oc3c2cc(Br)c(O)c3Br)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,0.09158415841584158
YGKPIROTKVQCCU-UHFFFAOYSA-N,O=C(OCCN1CCCCC1)c1c[nH]c2ccccc12,0.4833745874587458
GSQOBTOAOGXIFL-LFIBNONCSA-N,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,0.24834983498349833
UAWVRVFHMOSAPU-UHFFFAOYSA-N,O=C(O)c1cc(=O)c2ccc(Cl)cc2[nH]1,0.17780528052805283
YEWGIGCYIAMFMA-UHFFFAOYSA-N,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,0.8244224422442245
UCTWMZQNUQWSLP-UHFFFAOYSA-N,CNCC(O)c1ccc(O)c(O)c1,0.043069306930693066
DZUOQMBJJSBONO-CQSZACIVSA-N,COc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3,0.7623762376237624
IPKKHRVROFYTEK-UHFFFAOYSA-N,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,0.38778877887788776
ATQMRMGXINTJHV-UHFFFAOYSA-N,Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CCN(C)CC4)CO6)cc3)c(C)c2)no1,0.5717821782178217
RHMXXJGYXNZAPX-UHFFFAOYSA-N,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,0.14356435643564355
GKJZEKSHCJELPL-UHFFFAOYSA-N,Cn1cc(C(F)(F)F)nc1-c1ccc(OCC(O)CNCCOc2ccc(O)c(C(N)=O)c2)cc1,0.44430693069306926
ILNSWVUXAPSPEH-USXIJHARSA-N,COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)NCC3,0.754950495049505
ODQWQRRAPPTVAG-GZTJUZNOSA-N,CN(C)CC/C=C1\c2ccccc2COc2ccccc21,0.9702970297029703
UEQUQVLFIPOEMF-UHFFFAOYSA-N,CN1CCN2c3ccccc3Cc3ccccc3C2C1,0.5167373880245167
XMNIXWIUMCBBBL-UHFFFAOYSA-N,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,0.47874823196605376
SUGXUUGGLDCZKB-UHFFFAOYSA-N,O=c1oc(Cl)c(Cl)c2ccccc12,0.4900990099009901
RTHCYVBBDHJXIQ-MRXNPFEDSA-N,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1.0
BZORFPDSXLZWJF-UHFFFAOYSA-N,CN(C)c1ccc(N)cc1,0.0801980198019802
CMVQZRLQEOAYSW-UHFFFAOYSA-N,O=[N+]([O-])c1cccc(Cl)c1Cl,0.28217821782178215
SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,0.47359735973597356
SAIKULLUBZKPDA-UHFFFAOYSA-N,CCCCC(CC)CNCC(CC)CCCC,0.5346534653465347
QHCCDDQKNUYGNC-UHFFFAOYSA-N,CCCCNCC,0.5
BTGAJCKRXPNBFI-OAHLLOKOSA-N,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0.6031353135313531
OTKJDMGTUTTYMP-MSOLQXFVSA-N,CCCCCCCCCCCCCCC[C@H](O)[C@H](N)CO,0.40264026402640263
WHPVYXDFIXRKLN-UHFFFAOYSA-N,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,0.3543729372937294
DFBKLUNHFCTMDC-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,0.3667491749174917
HFHFPCVDUCBNLG-UHFFFAOYSA-N,NC(=O)c1ccc(OCC(O)CN2CC=C(c3ccc(F)cc3)CC2)cc1,0.5148514851485149
OSHKWEFWXCCNJR-UHFFFAOYSA-N,N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NCc1ccc(Cl)c(Cl)c1,0.3292079207920792
WKNFADCGOAHBPG-UHFFFAOYSA-N,CN1CCC(c2c[nH]c3ccc(O)cc23)CC1,0.42450495049504944
PMYJGTWUVVVOFO-UHFFFAOYSA-N,N#Cc1c(-c2ccccc2)no[n+]1[O-],0.20825082508250828
TUFADSGTJUOBEH-ZWNOBZJWSA-N,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21,0.4323432343234324
WJFKNYWRSNBZNX-UHFFFAOYSA-N,c1ccc2c(c1)Nc1ccccc1S2,0.698019801980198
IBOFVQJTBBUKMU-UHFFFAOYSA-N,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,0.6034653465346534
RVIUMPLAOXSSGN-UHFFFAOYSA-N,CC(C)CN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl,0.1858793022159359
DCVZSHVZGVWQKV-UHFFFAOYSA-N,NCCNS(=O)(=O)c1cccc2cnccc12,0.349009900990099
KBSPJIWZDWBDGM-UHFFFAOYSA-N,Cc1ccc2ccc3cccc4ccc1c2c34,0.754950495049505
FZSPJBYOKQPKCD-UHFFFAOYSA-N,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,0.36633663366336633
GEHJIACZUFWBTK-UHFFFAOYSA-N,O=S(=O)(c1cccc2c(I)cccc12)N1CCCNCC1,0.6386138613861386
GJGHBJCMOWRRSZ-UHFFFAOYSA-N,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,0.23795379537953792
SSMIFVHARFVINF-UHFFFAOYSA-N,Nc1ccc2c3c(cccc13)C(=O)NC2=O,0.2103960396039604
PKJBWOWQJHHAHG-UHFFFAOYSA-N,Brc1ccc(-c2ccccc2)cc1,0.6287128712871287
WZHJKEUHNJHDLS-QTGUNEKASA-N,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,0.7326732673267327
XLWJPQQFJNGUPA-UHFFFAOYSA-N,CC(C)(CO)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.30472654408297967
ITJNARMNRKSWTA-UHFFFAOYSA-N,CNCCC(Oc1ccccc1OC)c1ccccc1,0.8267326732673267
KTADSLDAUJLZGL-UHFFFAOYSA-N,Brc1ccccc1-c1ccccc1,0.504950495049505
IOVGROKTTNBUGK-SJKOYZFVSA-N,C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,0.5321782178217822
ZTVIKZXZYLEVOL-MCOXGKPRSA-N,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,0.5561056105610561
RZXIRSKYBISPGF-UHFFFAOYSA-N,Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.31476897689768973
RQQJJXVETXFINY-UHFFFAOYSA-N,N=C(N)NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N,0.3052805280528053
ZSDSQXJSNMTJDA-UHFFFAOYSA-N,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.5919966996699669
LMXYVLFTZRPNRV-KMKOMSMNSA-N,O=C1Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1,0.33663366336633666
IYRMWMYZSQPJKC-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.15594059405940594
RUKISNQKOIKZGT-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1Nc1ccccc1,0.41089108910891087
ZFGLFJUKZQSCQO-UHFFFAOYSA-N,CN1CCc2c(cc(O)c(O)c2Cl)C(c2cccc(Cl)c2)C1,0.3473597359735973
OWRCNXZUPFZXOS-UHFFFAOYSA-N,N=C(Nc1ccccc1)Nc1ccccc1,0.15264026402640263
BJSDNVVWJYDOLK-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,0.25577557755775576
KVDHVTQKKLVMJD-UHFFFAOYSA-O,C[N+]1(C)C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,0.47345591702027345
LMDBIYXDSSGXSI-UHFFFAOYSA-N,N#CC(Cc1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,0.3696369636963696
RTYBGDQNUBLFSW-ZSHKSDETSA-N,C=CCc1ccccc1OCC(O)CN[C@]1(C)CCCC(C(C)(C)NC(=O)CBr)C1,0.3613861386138614
ZEWQUBUPAILYHI-UHFFFAOYSA-N,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.9702970297029703
YCSBALJAGZKWFF-UHFFFAOYSA-N,Nc1ccc2cc3ccccc3cc2c1,0.19925742574257427
UYNCFCUHRNOSCN-JFGZAKSSSA-N,CCCCCCCCCC(=O)NC(CN1CCOCC1)[C@H](O)c1ccccc1,0.47425742574257423
YYMCVDNIIFNDJK-BEQMOXJMSA-N,Fc1cccc(/C=N/N=C/c2cccc(F)c2)c1,0.5466171617161716
ZNRGQMMCGHDTEI-UHFFFAOYSA-N,CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,0.5507661480433758
XRYLGRGAWQSVQW-UHFFFAOYSA-N,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,0.8043729372937295
BOWVQLFMWHZBEF-KTKRTIGZSA-N,CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,0.5148514851485149
OGJGQVFWEPNYSB-UHFFFAOYSA-N,Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,0.676980198019802
WIYUZYBFCWCCQJ-RFTKNZGOSA-N,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)C(C2)N(CC2CC2)CCC314,0.5321782178217822
BRSNNJIJEZWSBU-QZDOHJIMSA-N,Nc1nc(SCc2ccc([N+](=O)[O-])cc2)c2ncn([C@@H]3O[C@H](CO)[C@H](O)[C@H]3O)c2n1,0.32623762376237625
DSMNGWOUQMYTJH-DVXGCZRDSA-N,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)C(C2)N(CC2CC2)CCC314,0.34405940594059403
FNKQXYHWGSIFBK-WVOWXROLSA-N,CC(O)[C@@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,0.14455445544554454
IUXBQXVKCIOQKX-RYUDHWBXSA-N,CC(C)C[C@H](N)CSSC[C@@H](N)CC(C)C,0.13217821782178218
ZNIBIJIBEXSCNO-UHFFFAOYSA-N,CCCn1c(C)c(C(=O)c2ccc3ccccc3c2)c2ccccc21,0.4683168316831683
UXABARREKCJULM-UHFFFAOYSA-N,CCn1ccnc1CC1COc2ccccc2O1,0.46782178217821785
RIOQSEWOXXDEQQ-UHFFFAOYSA-N,c1ccc(P(c2ccccc2)c2ccccc2)cc1,0.5222772277227723
MOZPSIXKYJUTKI-UHFFFAOYSA-N,Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21,0.6188118811881188
KOYJWFGMEBETBU-UHFFFAOYSA-N,CCOc1ccc2nc(N)sc2c1,0.14884488448844885
SYLIICYFBKGBKE-PMERELPUSA-N,CC(C)c1cc(F)cc2c1C[C@](CCN(C)CCCc1nc3ccccc3[nH]1)(OC(=O)C1CC1)CC2,0.6901815181518153
MGSKVZWGBWPBTF-UHFFFAOYSA-N,NCCc1ccc(S(=O)(=O)F)cc1,0.46105610561056104
LBVZWEWTNUDWNS-YRNVUSSQSA-N,COc1ccc(CNC(=O)/C=C/c2ccc3[nH]cc(CCN(C)C)c3c2)cc1,0.615924092409241
AJMJJYUKTZBJKQ-UHFFFAOYSA-P,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,0.7817656765676567
MASYAWHPJCQLSW-ZIAGYGMSSA-N,CC[C@@H]1Cc2cc(O)ccc2C2=C1c1ccc(O)cc1C[C@H]2CC,0.38613861386138615
YJGVMLPVUAXIQN-DPUNPDONSA-N,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,0.28358085808580863
XLNZEKHULJKQBA-UHFFFAOYSA-N,CCOP(=S)(OCC)SCSC(C)(C)C,0.22524752475247525
HLFSDGLLUJUHTE-UHFFFAOYSA-N,c1ccc(C2CN3CCSC3=N2)cc1,0.16006600660066003
FVNFBBAOMBJTST-UHFFFAOYSA-N,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,0.7656765676567656
GPMXUUPHFNMNDH-UHFFFAOYSA-N,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,0.8367751060820366
UQMRAFJOBWOFNS-UHFFFAOYSA-N,CCCCOC(=O)COc1ccc(Cl)cc1Cl,0.4438354549740688
GJSGGHOYGKMUPT-UHFFFAOYSA-N,c1ccc2c(c1)Oc1ccccc1S2,0.6577557755775578
VHKZGNPOHPFPER-ONNFQVAWSA-N,CC(C)(C)c1ccc(S(=O)(=O)/C=C/C#N)cc1,0.35148514851485146
YAUZNKLMKRQDAM-UHFFFAOYSA-O,CNC(=O)OCC[N+](C)(C)C,0.12850070721357848
HJWHHQIVUHOBQN-UHFFFAOYSA-N,C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1,0.30858085808580854
RLJFTICUTYVZDG-UHFFFAOYSA-N,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,0.7053630363036304
LLPMAOBOEQFPRE-UHFFFAOYSA-N,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,0.11427392739273927
LVSWNSHUTPWCNF-UHFFFAOYSA-N,CCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CC)c1=O,0.39438943894389433
NCKMMSIFQUPKCK-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cc1ccccc1,0.47566006600660066
JAWNWEKHDFBPSG-UHFFFAOYSA-N,N=C1N=C(N)c2cc3ccccc3cc21,0.18564356435643564
BGKIECJVXXHLDP-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,0.38366336633663367
RWGFKTVRMDUZSP-UHFFFAOYSA-N,CC(C)c1ccccc1,0.2376237623762376
MQUQNUAYKLCRME-INIZCTEOSA-N,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,0.4801980198019802
XEXUKNQDDPKEIF-OAHLLOKOSA-N,C=CCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0.6427392739273926
JYYFMIOPGOFNPK-XSHSMGBESA-N,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,0.6435643564356436
JKYJSFISYHSNOE-UHFFFAOYSA-N,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1cccc(OCC(=O)O)c1,0.530940594059406
SVHOVVJFOWGYJO-UHFFFAOYSA-N,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,0.11600660066006599
KKZGFVAZUKHFAC-MRXNPFEDSA-N,C=CCN1CCc2c(cc(O)c(O)c2Br)[C@@H](c2ccccc2)C1,0.3774752475247525
DGMPVYSXXIOGJY-UHFFFAOYSA-N,CCCCc1ccc(C(=O)O)nc1,0.21782178217821782
JZUTXVTYJDCMDU-UHFFFAOYSA-N,COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,0.37665016501650167
RKUNBYITZUJHSG-VFSICIBPSA-N,CN1[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,0.7978547854785479
BOSMZFBHAYFUBJ-UHFFFAOYSA-N,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,0.7161716171617162
OZDWAHBMLHXZTI-UHFFFAOYSA-N,NCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,0.721122112211221
PJANXHGTPQOBST-QXMHVHEDSA-N,C(=C\c1ccccc1)\c1ccccc1,0.35767326732673266
MUDRLQRJCGJJTB-UHFFFAOYSA-N,O=c1onc2n1-c1cc(Br)ccc1OC2,0.33580858085808585
RXMUPNVSYKGKMY-UHFFFAOYSA-N,CN(C)c1nc(N)c(C(=O)NC(=N)N)nc1Cl,0.22442244224422445
NTIZESTWPVYFNL-UHFFFAOYSA-N,CC(=O)CC(C)C,0.11047854785478547
BBEAQIROQSPTKN-UHFFFAOYSA-N,c1cc2ccc3cccc4ccc(c1)c2c34,0.783003300330033
GHWJEDJMOVUXEC-UHFFFAOYSA-N,Oc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1,0.29372937293729373
DOFZAZXDOSGAJZ-UHFFFAOYSA-N,CCOP(=S)(OCC)SCCSCC,0.28217821782178215
QGXBDMJGAMFCBF-YROQGIJISA-N,C[C@]12CC[C@@H](O)CC1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0.43613861386138614
FSWDLYNGJBGFJH-UHFFFAOYSA-N,CCC(C)Nc1ccc(NC(C)CC)cc1,0.43151815181518155
LFBZZHVSGAHQPP-UHFFFAOYSA-N,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)OCO3,0.46699669966996704
AZQWKYJCGOJGHM-UHFFFAOYSA-N,O=C1C=CC(=O)C=C1,0.039603960396039604
UOAMTSKGCBMZTC-UHFFFAOYSA-N,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,0.4983498349834984
BIWJNBZANLAXMG-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,0.3927392739273927
QJPPEMXOOWNICQ-UHFFFAOYSA-N,c1ccc2c(c1)CC(N1CCN(c3cccc4c3OCCO4)CC1)C2,0.6712046204620461
GXEKYRXVRROBEV-UHFFFAOYSA-N,O=C(O)C1C2CCC(O2)C1C(=O)O,0.04826732673267327
AHJKRLASYNVKDZ-UHFFFAOYSA-N,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,0.9108910891089109
IBQMHBGFMLHHLE-UHFFFAOYSA-N,CCN(CC)CCCCCCCCOC(=O)c1cc(OC)c(OC)c(OC)c1,0.5152050919377652
MCMSJVMUSBZUCN-YYDJUVGSSA-N,COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(C)c(=O)n1CC2,0.3156883545497407
BKGWACHYAMTLAF-UHFFFAOYSA-N,NC(=S)NCCCC(N)C(=O)O,0.19495520980669495
IXFPJGBNCFXKPI-IRGPPDDXSA-N,C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@@H](OC(=O)CCC)[C@@]1(O)[C@H]2OC(=O)[C@@]1(C)O,0.2400990099009901
HSZCJVZRHXPCIA-UHFFFAOYSA-N,CCN(Cc1ccccc1)c1ccccc1,0.7283828382838283
STZZWJCGRKXEFF-UHFFFAOYSA-N,N#CC(Cl)Cl,0.10594059405940594
RGSVXQJPSWZXOP-UHFFFAOYSA-N,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,0.3886138613861386
HXIQYSLFEXIOAV-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,0.257013201320132
UFYJLJINUGVUHO-UHFFFAOYSA-N,CN(C)CCCCSC(=N)N,0.3551980198019802
LUFPJJNWMYZRQE-UHFFFAOYSA-N,c1ccc(CSCc2ccccc2)cc1,0.6216171617161717
UTBSBSOBZHXMHI-LSDHHAIUSA-N,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21,0.4306930693069307
HHRACYLRBOUBKM-UHFFFAOYSA-N,CC(C)(C)c1ccc(OCC2CO2)cc1,0.30775577557755773
UBQNRHZMVUUOMG-UHFFFAOYSA-N,N=S(=O)(O)Cc1noc2ccccc12,0.28465346534653463
YUFCOOWNNHGGOD-PMCKMBLUSA-N,Nc1nc2c(nc(Br)n2C2O[C@H]3CO[P@@](=O)(O)O[C@@H]3C2O)c(=O)[nH]1,0.15717821782178218
QONNLUMTBIZJFP-UHFFFAOYSA-N,Fc1ccc(CN(C2=NCCN2)c2c(Cl)cccc2Cl)cc1,0.8772277227722771
PHEDXBVPIONUQT-BSYKJNSZSA-N,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@@]12OC(C)=O,0.264026402640264
UWFYSQMTEOIJJG-XDPPYWQRSA-N,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@H]5[C@]4(C)[C@H]3CC[C@@]21C,0.13036303630363036
YOJKKXRJMXIKSR-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1-c1ccccc1,0.4518151815181518
